Month,DayofMonth,DayOfWeek,ArrDelay,DepDelay,Origin,Dest,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1,15,7,-20,-4,PIT,CLT,366,0,0,0,0,0
1,15,7,-13,2,PIT,CLT,366,0,0,0,0,0
1,15,7,-11,-2,PIT,CLT,366,0,0,0,0,0
1,15,7,-6,-4,PIT,DCA,205,0,0,0,0,0
1,15,7,-24,-10,PIT,DCA,205,0,0,0,0,0
1,15,7,-7,-1,PIT,DCA,205,0,0,0,0,0
1,15,7,-12,-7,PIT,DCA,205,0,0,0,0,0
1,15,7,5,-4,PIT,DCA,205,0,0,0,0,0
1,15,7,-9,5,PIT,DEN,1290,0,0,0,0,0
1,15,7,3,16,PIT,DEN,1290,0,0,0,0,0
1,15,7,-26,3,PIT,FLL,994,0,0,0,0,0
1,15,7,-31,-5,PIT,FLL,994,0,0,0,0,0
1,15,7,-3,0,PIT,LAS,1910,0,0,0,0,0
1,15,7,-3,13,PIT,LAS,1910,0,0,0,0,0
1,15,7,14,-3,PIT,LAS,1910,0,0,0,0,0
1,15,7,0,-1,PIT,LAX,2136,0,0,0,0,0
1,15,7,-22,-3,PIT,LAX,2136,0,0,0,0,0
1,15,7,24,25,PIT,LGA,335,0,0,24,0,0
1,15,7,47,41,PIT,LGA,335,9,0,6,0,32
1,15,7,8,17,PIT,LGA,335,0,0,0,0,0
1,15,7,-19,-9,PIT,MCO,834,0,0,0,0,0
1,15,7,-21,-1,PIT,MCO,834,0,0,0,0,0
1,15,7,-21,-5,PIT,MCO,834,0,0,0,0,0
1,15,7,-23,-1,PIT,MCO,834,0,0,0,0,0
1,15,7,-21,-4,PIT,MCO,834,0,0,0,0,0
1,15,7,-34,-1,PIT,MIA,1013,0,0,0,0,0
1,15,7,0,7,PIT,ORD,412,0,0,0,0,0
1,15,7,-4,3,PIT,ORD,412,0,0,0,0,0
1,15,7,-6,-5,PIT,ORD,412,0,0,0,0,0
1,15,7,-4,-3,PIT,PBI,952,0,0,0,0,0
1,15,7,-15,-6,PIT,PHL,267,0,0,0,0,0
1,15,7,-3,9,PIT,PHL,267,0,0,0,0,0
1,15,7,-21,-5,PIT,PHL,267,0,0,0,0,0
1,15,7,-6,-6,PIT,PHL,267,0,0,0,0,0
1,15,7,6,2,PIT,PHL,267,0,0,0,0,0
1,15,7,-15,-4,PIT,PHL,267,0,0,0,0,0
1,15,7,-2,-4,PIT,PHL,267,0,0,0,0,0
1,15,7,-3,-6,PIT,PHL,267,0,0,0,0,0
1,15,7,6,-7,PIT,PHL,267,0,0,0,0,0
1,15,7,-11,-4,PIT,PHX,1813,0,0,0,0,0
1,15,7,16,16,PIT,PHX,1813,16,0,0,0,0
1,15,7,-17,-2,PIT,PHX,1813,0,0,0,0,0
1,15,7,-25,-4,PIT,RSW,966,0,0,0,0,0
1,15,7,18,32,PIT,SFO,2254,7,0,0,0,11
1,15,7,-13,-4,PIT,SJU,1739,0,0,0,0,0
1,15,7,-23,-5,PIT,TPA,873,0,0,0,0,0
1,15,7,-22,0,PIT,TPA,873,0,0,0,0,0
1,15,7,-27,-5,PIT,TPA,873,0,0,0,0,0
1,15,7,0,0,PVD,PIT,467,0,0,0,0,0
1,15,7,7,0,RSW,PIT,966,0,0,0,0,0
1,15,7,-21,-7,SFO,PIT,2254,0,0,0,0,0
1,15,7,62,56,SJU,PIT,1739,28,0,6,0,28
1,15,7,3,-7,TPA,PIT,873,0,0,0,0,0
1,15,7,8,-7,TPA,PIT,873,0,0,0,0,0
1,15,7,2,0,TPA,PIT,873,0,0,0,0,0
1,16,1,-5,-7,BDL,PIT,406,0,0,0,0,0
1,16,1,-8,-2,BOS,PIT,496,0,0,0,0,0
1,16,1,-18,-8,BOS,PIT,496,0,0,0,0,0
1,16,1,-5,-9,BOS,PIT,496,0,0,0,0,0
1,16,1,-14,1,CLT,PIT,366,0,0,0,0,0
1,16,1,-9,-5,CLT,PIT,366,0,0,0,0,0
1,16,1,-8,-1,CLT,PIT,366,0,0,0,0,0
1,16,1,0,2,CLT,PIT,366,0,0,0,0,0
1,16,1,-9,0,CLT,PIT,366,0,0,0,0,0
1,16,1,20,17,CLT,PIT,366,17,0,3,0,0
1,16,1,-4,-6,DCA,PIT,205,0,0,0,0,0
1,16,1,28,33,DCA,PIT,205,28,0,0,0,0
1,16,1,44,53,DCA,PIT,205,44,0,0,0,0
1,16,1,-16,0,DEN,PIT,1290,0,0,0,0,0
1,16,1,-11,6,DEN,PIT,1290,0,0,0,0,0
1,16,1,-12,-10,FLL,PIT,994,0,0,0,0,0
1,16,1,4,2,FLL,PIT,994,0,0,0,0,0
1,16,1,5,14,LAS,PIT,1910,0,0,0,0,0
1,16,1,-12,4,LAS,PIT,1910,0,0,0,0,0
1,16,1,-7,-2,LAS,PIT,1910,0,0,0,0,0
1,16,1,-19,-3,LAX,PIT,2136,0,0,0,0,0
1,16,1,-17,-8,LAX,PIT,2136,0,0,0,0,0
1,16,1,-10,-9,LGA,PIT,335,0,0,0,0,0
1,16,1,-11,-6,LGA,PIT,335,0,0,0,0,0
1,16,1,5,20,LGA,PIT,335,0,0,0,0,0
1,16,1,-19,-8,LGA,PIT,335,0,0,0,0,0
1,16,1,-20,-9,LGA,PIT,335,0,0,0,0,0
1,16,1,1,-4,MCO,PIT,834,0,0,0,0,0
1,16,1,4,-5,MCO,PIT,834,0,0,0,0,0
1,16,1,10,-1,MCO,PIT,834,0,0,0,0,0
1,16,1,-7,-4,MCO,PIT,834,0,0,0,0,0
1,16,1,0,-1,MCO,PIT,834,0,0,0,0,0
1,16,1,8,-7,MIA,PIT,1013,0,0,0,0,0
1,16,1,38,47,ORD,PIT,412,38,0,0,0,0
1,16,1,-19,-2,ORD,PIT,412,0,0,0,0,0
1,16,1,14,25,ORD,PIT,412,0,0,0,0,0
1,16,1,-23,-10,ORD,PIT,412,0,0,0,0,0
1,16,1,14,4,PBI,PIT,952,0,0,0,0,0
1,16,1,-2,-1,PHL,PIT,267,0,0,0,0,0
1,16,1,-17,-8,PHL,PIT,267,0,0,0,0,0
1,16,1,-16,-1,PHL,PIT,267,0,0,0,0,0
1,16,1,-10,3,PHL,PIT,267,0,0,0,0,0
1,16,1,-20,-6,PHL,PIT,267,0,0,0,0,0
1,16,1,-11,-6,PHL,PIT,267,0,0,0,0,0
1,16,1,25,36,PHL,PIT,267,7,0,0,0,18
1,16,1,-15,-6,PHL,PIT,267,0,0,0,0,0
1,16,1,19,33,PHL,PIT,267,0,0,0,0,19
1,16,1,-13,-1,PHL,PIT,267,0,0,0,0,0
1,16,1,-10,0,PHX,PIT,1813,0,0,0,0,0
1,16,1,-19,-5,PHX,PIT,1813,0,0,0,0,0
1,16,1,-15,-2,PHX,PIT,1813,0,0,0,0,0
1,16,1,-15,-5,PIT,BDL,406,0,0,0,0,0
1,16,1,-2,-3,PIT,BOS,496,0,0,0,0,0
1,16,1,-4,-7,PIT,BOS,496,0,0,0,0,0
1,16,1,-11,-5,PIT,BOS,496,0,0,0,0,0
1,16,1,5,-2,PIT,BOS,496,0,0,0,0,0
1,16,1,105,118,PIT,CLT,366,105,0,0,0,0
1,16,1,-11,-7,PIT,CLT,366,0,0,0,0,0
1,16,1,-1,-2,PIT,CLT,366,0,0,0,0,0
1,16,1,-2,0,PIT,CLT,366,0,0,0,0,0
1,16,1,-15,-4,PIT,CLT,366,0,0,0,0,0
1,16,1,-1,0,PIT,CLT,366,0,0,0,0,0
1,16,1,-14,-3,PIT,DCA,205,0,0,0,0,0
1,16,1,-18,-8,PIT,DCA,205,0,0,0,0,0
1,16,1,20,-3,PIT,DCA,205,0,0,20,0,0
1,16,1,-13,-8,PIT,DEN,1290,0,0,0,0,0
1,16,1,-11,-6,PIT,DEN,1290,0,0,0,0,0
1,16,1,12,22,PIT,FLL,994,0,0,0,0,0
1,16,1,-18,0,PIT,FLL,994,0,0,0,0,0
1,16,1,-5,-1,PIT,LAS,1910,0,0,0,0,0
1,16,1,-10,0,PIT,LAS,1910,0,0,0,0,0
1,16,1,2,-5,PIT,LAS,1910,0,0,0,0,0
1,16,1,-9,-2,PIT,LAX,2136,0,0,0,0,0
1,16,1,-12,-2,PIT,LAX,2136,0,0,0,0,0
1,16,1,-1,3,PIT,LGA,335,0,0,0,0,0
1,16,1,-5,-3,PIT,LGA,335,0,0,0,0,0
1,16,1,8,-9,PIT,LGA,335,0,0,0,0,0
1,16,1,45,41,PIT,LGA,335,41,0,4,0,0
1,16,1,-7,-5,PIT,MCO,834,0,0,0,0,0
1,16,1,-8,-3,PIT,MCO,834,0,0,0,0,0
1,16,1,-17,-6,PIT,MCO,834,0,0,0,0,0
1,16,1,-8,5,PIT,MCO,834,0,0,0,0,0
1,16,1,-7,-4,PIT,MCO,834,0,0,0,0,0
1,16,1,-5,-8,PIT,MIA,1013,0,0,0,0,0
1,16,1,4,-1,PIT,ORD,412,0,0,0,0,0
1,16,1,0,18,PIT,ORD,412,0,0,0,0,0
1,16,1,-5,-3,PIT,ORD,412,0,0,0,0,0
1,16,1,-2,-6,PIT,ORD,412,0,0,0,0,0
1,16,1,-9,2,PIT,PBI,952,0,0,0,0,0
1,16,1,11,24,PIT,PHL,267,0,0,0,0,0
1,16,1,-29,-4,PIT,PHL,267,0,0,0,0,0
1,16,1,-5,-3,PIT,PHL,267,0,0,0,0,0
1,16,1,-15,-5,PIT,PHL,267,0,0,0,0,0
1,16,1,-13,-6,PIT,PHL,267,0,0,0,0,0
1,16,1,-7,4,PIT,PHL,267,0,0,0,0,0
1,16,1,24,43,PIT,PHL,267,8,0,0,0,16
1,16,1,-9,-6,PIT,PHL,267,0,0,0,0,0
1,16,1,,,PIT,PHL,267,0,0,0,0,0
1,16,1,-2,-7,PIT,PHL,267,0,0,0,0,0
1,16,1,-7,-1,PIT,PHX,1813,0,0,0,0,0
1,16,1,-22,-7,PIT,PHX,1813,0,0,0,0,0
1,16,1,-21,-1,PIT,PHX,1813,0,0,0,0,0
1,16,1,-6,-5,PIT,RSW,966,0,0,0,0,0
1,16,1,-7,0,PIT,SFO,2254,0,0,0,0,0
1,16,1,-19,-5,PIT,TPA,873,0,0,0,0,0
1,16,1,-3,-3,PIT,TPA,873,0,0,0,0,0
1,16,1,-23,-7,PIT,TPA,873,0,0,0,0,0
1,16,1,2,-6,RSW,PIT,966,0,0,0,0,0
1,16,1,-19,0,SFO,PIT,2254,0,0,0,0,0
1,16,1,1,7,TPA,PIT,873,0,0,0,0,0
1,16,1,-1,-4,TPA,PIT,873,0,0,0,0,0
1,16,1,-2,-1,TPA,PIT,873,0,0,0,0,0
1,17,2,16,16,BDL,PIT,406,16,0,0,0,0
1,17,2,-9,-3,BOS,PIT,496,0,0,0,0,0
1,17,2,-5,-7,BOS,PIT,496,0,0,0,0,0
1,17,2,6,-7,BOS,PIT,496,0,0,0,0,0
1,17,2,-6,15,CLT,PIT,366,0,0,0,0,0
1,17,2,-6,-6,CLT,PIT,366,0,0,0,0,0
1,17,2,-20,-4,CLT,PIT,366,0,0,0,0,0
1,17,2,-12,-3,CLT,PIT,366,0,0,0,0,0
1,17,2,-8,-5,CLT,PIT,366,0,0,0,0,0
1,17,2,-8,1,CLT,PIT,366,0,0,0,0,0
1,17,2,-14,-7,DCA,PIT,205,0,0,0,0,0
1,17,2,-5,-5,DCA,PIT,205,0,0,0,0,0
1,17,2,18,20,DCA,PIT,205,5,0,7,0,6
1,17,2,-15,-4,DEN,PIT,1290,0,0,0,0,0
1,17,2,-4,-5,DEN,PIT,1290,0,0,0,0,0
1,17,2,-15,4,FLL,PIT,994,0,0,0,0,0
1,17,2,-5,0,FLL,PIT,994,0,0,0,0,0
1,17,2,-3,-4,LAS,PIT,1910,0,0,0,0,0
1,17,2,-17,-3,LAS,PIT,1910,0,0,0,0,0
1,17,2,-4,-2,LAX,PIT,2136,0,0,0,0,0
1,17,2,-11,-6,LGA,PIT,335,0,0,0,0,0
1,17,2,16,-3,LGA,PIT,335,0,0,16,0,0
1,17,2,0,-14,LGA,PIT,335,0,0,0,0,0
1,17,2,-1,-5,LGA,PIT,335,0,0,0,0,0
1,17,2,-21,-11,LGA,PIT,335,0,0,0,0,0
1,17,2,-12,1,MCO,PIT,834,0,0,0,0,0
1,17,2,-13,-4,MCO,PIT,834,0,0,0,0,0
1,17,2,-13,-4,MCO,PIT,834,0,0,0,0,0
1,17,2,-15,-4,MCO,PIT,834,0,0,0,0,0
1,17,2,-15,-7,MIA,PIT,1013,0,0,0,0,0
1,17,2,-8,-6,ORD,PIT,412,0,0,0,0,0
1,17,2,-5,-4,ORD,PIT,412,0,0,0,0,0
1,17,2,-9,-1,ORD,PIT,412,0,0,0,0,0
1,17,2,42,48,ORD,PIT,412,0,0,0,0,42
1,17,2,-17,-2,PBI,PIT,952,0,0,0,0,0
1,17,2,10,-6,PHL,PIT,267,0,0,0,0,0
1,17,2,-19,-7,PHL,PIT,267,0,0,0,0,0
1,17,2,-4,-4,PHL,PIT,267,0,0,0,0,0
1,17,2,-8,-4,PHL,PIT,267,0,0,0,0,0
1,17,2,23,9,PHL,PIT,267,1,0,14,0,8
1,17,2,-10,-5,PHL,PIT,267,0,0,0,0,0
1,17,2,-4,-2,PHL,PIT,267,0,0,0,0,0
1,17,2,41,44,PHL,PIT,267,0,0,0,0,41
1,17,2,-7,-4,PHL,PIT,267,0,0,0,0,0
1,17,2,9,-1,PHX,PIT,1813,0,0,0,0,0
1,17,2,-2,-2,PHX,PIT,1813,0,0,0,0,0
1,17,2,-3,0,PHX,PIT,1813,0,0,0,0,0
1,17,2,-8,0,PIT,BDL,406,0,0,0,0,0
1,17,2,-13,-4,PIT,BOS,496,0,0,0,0,0
1,17,2,-15,-5,PIT,BOS,496,0,0,0,0,0
1,17,2,-14,-8,PIT,BOS,496,0,0,0,0,0
1,17,2,-10,-3,PIT,BOS,496,0,0,0,0,0
1,17,2,-11,-7,PIT,CLT,366,0,0,0,0,0
1,17,2,17,3,PIT,CLT,366,0,0,17,0,0
1,17,2,23,-5,PIT,CLT,366,0,0,23,0,0
1,17,2,-5,1,PIT,CLT,366,0,0,0,0,0
1,17,2,8,8,PIT,CLT,366,0,0,0,0,0
1,17,2,-3,-2,PIT,CLT,366,0,0,0,0,0
1,17,2,-4,-3,PIT,DCA,205,0,0,0,0,0
1,17,2,-10,-5,PIT,DCA,205,0,0,0,0,0
1,17,2,1,-1,PIT,DCA,205,0,0,0,0,0
1,17,2,-10,-2,PIT,DEN,1290,0,0,0,0,0
1,17,2,-19,-5,PIT,DEN,1290,0,0,0,0,0
1,17,2,5,-7,PIT,FLL,994,0,0,0,0,0
1,17,2,1,-4,PIT,FLL,994,0,0,0,0,0
1,17,2,-17,-2,PIT,LAS,1910,0,0,0,0,0
1,17,2,-4,-1,PIT,LAS,1910,0,0,0,0,0
1,17,2,-26,0,PIT,LAX,2136,0,0,0,0,0
1,17,2,-17,-3,PIT,LGA,335,0,0,0,0,0
1,17,2,25,-2,PIT,LGA,335,0,0,25,0,0
1,17,2,-17,-5,PIT,LGA,335,0,0,0,0,0
1,17,2,-11,-6,PIT,LGA,335,0,0,0,0,0
1,17,2,6,-5,PIT,MCO,834,0,0,0,0,0
1,17,2,-3,-6,PIT,MCO,834,0,0,0,0,0
1,17,2,3,-3,PIT,MCO,834,0,0,0,0,0
1,17,2,13,-4,PIT,MCO,834,0,0,0,0,0
1,17,2,5,-3,PIT,MIA,1013,0,0,0,0,0
1,17,2,-7,0,PIT,ORD,412,0,0,0,0,0
1,17,2,1,4,PIT,ORD,412,0,0,0,0,0
1,17,2,-9,-9,PIT,ORD,412,0,0,0,0,0
1,17,2,58,-5,PIT,ORD,412,0,0,58,0,0
1,17,2,-6,-5,PIT,PBI,952,0,0,0,0,0
1,17,2,6,-8,PIT,PHL,267,0,0,0,0,0
1,17,2,-25,-4,PIT,PHL,267,0,0,0,0,0
1,17,2,-5,-5,PIT,PHL,267,0,0,0,0,0
1,17,2,-10,-4,PIT,PHL,267,0,0,0,0,0
1,17,2,-9,-7,PIT,PHL,267,0,0,0,0,0
1,17,2,-6,-2,PIT,PHL,267,0,0,0,0,0
1,17,2,-32,-5,PIT,PHL,267,0,0,0,0,0
1,17,2,4,-5,PIT,PHL,267,0,0,0,0,0
1,17,2,16,16,PIT,PHL,267,16,0,0,0,0
1,17,2,-15,0,PIT,PHX,1813,0,0,0,0,0
1,17,2,-30,-8,PIT,PHX,1813,0,0,0,0,0
1,17,2,-20,4,PIT,PHX,1813,0,0,0,0,0
1,17,2,0,-5,PIT,RSW,966,0,0,0,0,0
1,17,2,-8,-5,PIT,TPA,873,0,0,0,0,0
1,17,2,-7,-8,PIT,TPA,873,0,0,0,0,0
1,17,2,-23,3,RSW,PIT,966,0,0,0,0,0
1,17,2,-23,-5,TPA,PIT,873,0,0,0,0,0
1,17,2,-17,-2,TPA,PIT,873,0,0,0,0,0
1,18,3,-3,-10,BDL,PIT,406,0,0,0,0,0
1,18,3,36,44,BOS,PIT,496,0,0,0,0,36
1,18,3,19,10,BOS,PIT,496,0,0,9,0,10
1,18,3,10,4,BOS,PIT,496,0,0,0,0,0
1,18,3,3,7,CLT,PIT,366,0,0,0,0,0
1,18,3,-8,-2,CLT,PIT,366,0,0,0,0,0
1,18,3,-1,2,CLT,PIT,366,0,0,0,0,0
1,18,3,-3,0,CLT,PIT,366,0,0,0,0,0
1,18,3,6,16,CLT,PIT,366,0,0,0,0,0
1,18,3,13,16,CLT,PIT,366,0,0,0,0,0
1,18,3,-15,-6,DCA,PIT,205,0,0,0,0,0
1,18,3,4,4,DCA,PIT,205,0,0,0,0,0
1,18,3,5,1,DCA,PIT,205,0,0,0,0,0
1,18,3,3,-1,DEN,PIT,1290,0,0,0,0,0
1,18,3,6,7,DEN,PIT,1290,0,0,0,0,0
1,18,3,3,17,FLL,PIT,994,0,0,0,0,0
1,18,3,-10,0,FLL,PIT,994,0,0,0,0,0
1,18,3,-9,10,LAS,PIT,1910,0,0,0,0,0
1,18,3,-27,1,LAS,PIT,1910,0,0,0,0,0
1,18,3,31,48,LAX,PIT,2136,12,0,0,0,19
1,18,3,-10,-6,LGA,PIT,335,0,0,0,0,0
1,18,3,,,LGA,PIT,335,0,0,0,0,0
1,18,3,21,20,LGA,PIT,335,0,0,1,0,20
1,18,3,7,23,LGA,PIT,335,0,0,0,0,0
1,18,3,,,LGA,PIT,335,0,0,0,0,0
1,18,3,78,84,MCO,PIT,834,0,0,0,0,78
1,18,3,20,29,MCO,PIT,834,0,0,0,0,20
1,18,3,-18,-3,MCO,PIT,834,0,0,0,0,0
1,18,3,-4,0,MCO,PIT,834,0,0,0,0,0
1,18,3,-16,1,MIA,PIT,1013,0,0,0,0,0
1,18,3,-5,-6,ORD,PIT,412,0,0,0,0,0
1,18,3,-7,-5,ORD,PIT,412,0,0,0,0,0
1,18,3,-9,-4,ORD,PIT,412,0,0,0,0,0
1,18,3,-22,-7,ORD,PIT,412,0,0,0,0,0
1,18,3,3,-3,PBI,PIT,952,0,0,0,0,0
1,18,3,68,62,PHL,PIT,267,0,0,6,0,62
1,18,3,8,-2,PHL,PIT,267,0,0,0,0,0
1,18,3,-11,-2,PHL,PIT,267,0,0,0,0,0
1,18,3,-8,-9,PHL,PIT,267,0,0,0,0,0
1,18,3,-15,-5,PHL,PIT,267,0,0,0,0,0
1,18,3,149,155,PHL,PIT,267,100,0,0,0,49
1,18,3,30,39,PHL,PIT,267,8,0,0,0,22
1,18,3,-7,5,PHL,PIT,267,0,0,0,0,0
1,18,3,31,44,PHL,PIT,267,0,0,0,0,31
1,18,3,59,69,PHX,PIT,1813,6,0,0,0,53
1,18,3,-12,-9,PHX,PIT,1813,0,0,0,0,0
1,18,3,-22,-4,PHX,PIT,1813,0,0,0,0,0
1,18,3,2,-8,PIT,BDL,406,0,0,0,0,0
1,18,3,50,48,PIT,BOS,496,0,0,50,0,0
1,18,3,47,11,PIT,BOS,496,0,0,47,0,0
1,18,3,70,80,PIT,BOS,496,70,0,0,0,0
1,18,3,24,-2,PIT,BOS,496,0,0,24,0,0
1,18,3,9,-4,PIT,CLT,366,0,0,0,0,0
1,18,3,2,11,PIT,CLT,366,0,0,0,0,0
1,18,3,20,2,PIT,CLT,366,0,0,20,0,0
1,18,3,20,-2,PIT,CLT,366,0,0,20,0,0
1,18,3,3,-4,PIT,CLT,366,0,0,0,0,0
1,18,3,46,0,PIT,CLT,366,0,0,46,0,0
1,18,3,-10,-4,PIT,DCA,205,0,0,0,0,0
1,18,3,-28,-9,PIT,DCA,205,0,0,0,0,0
1,18,3,10,-1,PIT,DCA,205,0,0,0,0,0
1,18,3,27,3,PIT,DEN,1290,0,0,27,0,0
1,18,3,29,13,PIT,DEN,1290,0,0,16,0,13
1,18,3,-10,-4,PIT,FLL,994,0,0,0,0,0
1,18,3,34,9,PIT,FLL,994,9,0,25,0,0
1,18,3,36,-6,PIT,LAS,1910,0,0,36,0,0
1,18,3,18,3,PIT,LAS,1910,0,0,18,0,0
1,18,3,53,4,PIT,LAX,2136,0,0,53,0,0
1,18,3,44,1,PIT,LGA,335,0,0,44,0,0
1,18,3,7,12,PIT,LGA,335,0,0,0,0,0
1,18,3,,,PIT,LGA,335,0,0,0,0,0
1,18,3,40,-4,PIT,LGA,335,0,0,40,0,0
1,18,3,-13,-6,PIT,MCO,834,0,0,0,0,0
1,18,3,25,2,PIT,MCO,834,0,0,25,0,0
1,18,3,1,-4,PIT,MCO,834,0,0,0,0,0
1,18,3,56,19,PIT,MCO,834,19,0,37,0,0
1,18,3,27,-8,PIT,MIA,1013,0,0,27,0,0
1,18,3,-12,-4,PIT,ORD,412,0,0,0,0,0
1,18,3,24,5,PIT,ORD,412,0,0,24,0,0
1,18,3,-3,-5,PIT,ORD,412,0,0,0,0,0
1,18,3,-8,-6,PIT,ORD,412,0,0,0,0,0
1,18,3,34,-5,PIT,PBI,952,0,0,34,0,0
1,18,3,33,25,PIT,PHL,267,0,0,16,0,17
1,18,3,9,-3,PIT,PHL,267,0,0,0,0,0
1,18,3,-4,-1,PIT,PHL,267,0,0,0,0,0
1,18,3,74,3,PIT,PHL,267,0,0,74,0,0
1,18,3,141,88,PIT,PHL,267,0,0,141,0,0
1,18,3,21,-1,PIT,PHL,267,0,0,21,0,0
1,18,3,-8,-5,PIT,PHL,267,0,0,0,0,0
1,18,3,,,PIT,PHL,267,0,0,0,0,0
1,18,3,73,53,PIT,PHL,267,53,0,20,0,0
1,18,3,18,-4,PIT,PHX,1813,0,0,18,0,0
1,18,3,-1,-1,PIT,PHX,1813,0,0,0,0,0
1,18,3,8,-1,PIT,PHX,1813,0,0,0,0,0
1,18,3,40,-1,PIT,RSW,966,0,0,40,0,0
1,18,3,38,-3,PIT,TPA,873,0,0,38,0,0
1,18,3,20,-6,PIT,TPA,873,0,0,20,0,0
1,18,3,18,38,RSW,PIT,966,6,0,0,0,12
1,18,3,-5,1,TPA,PIT,873,0,0,0,0,0
1,18,3,-18,-10,TPA,PIT,873,0,0,0,0,0
1,19,4,-4,-1,BDL,PIT,406,0,0,0,0,0
1,19,4,-9,0,BOS,PIT,496,0,0,0,0,0
1,19,4,4,-7,BOS,PIT,496,0,0,0,0,0
1,19,4,11,-6,BOS,PIT,496,0,0,0,0,0
1,19,4,-13,1,CLT,PIT,366,0,0,0,0,0
1,19,4,-20,-4,CLT,PIT,366,0,0,0,0,0
1,19,4,-9,-3,CLT,PIT,366,0,0,0,0,0
1,19,4,7,2,CLT,PIT,366,0,0,0,0,0
1,19,4,-6,-3,CLT,PIT,366,0,0,0,0,0
1,19,4,-2,3,CLT,PIT,366,0,0,0,0,0
1,19,4,-12,-5,DCA,PIT,205,0,0,0,0,0
1,19,4,-7,-6,DCA,PIT,205,0,0,0,0,0
1,19,4,5,11,DCA,PIT,205,0,0,0,0,0
1,19,4,-11,-3,DEN,PIT,1290,0,0,0,0,0
1,19,4,10,0,DEN,PIT,1290,0,0,0,0,0
1,19,4,5,-9,FLL,PIT,994,0,0,0,0,0
1,19,4,-7,-3,FLL,PIT,994,0,0,0,0,0
1,19,4,-11,-4,LAS,PIT,1910,0,0,0,0,0
1,19,4,-23,-2,LAS,PIT,1910,0,0,0,0,0
1,19,4,-11,0,LAS,PIT,1910,0,0,0,0,0
1,19,4,-28,5,LAX,PIT,2136,0,0,0,0,0
1,19,4,-14,3,LAX,PIT,2136,0,0,0,0,0
1,19,4,-10,-9,LGA,PIT,335,0,0,0,0,0
1,19,4,-1,-7,LGA,PIT,335,0,0,0,0,0
1,19,4,-6,-12,LGA,PIT,335,0,0,0,0,0
1,19,4,-7,-6,LGA,PIT,335,0,0,0,0,0
1,19,4,-18,0,LGA,PIT,335,0,0,0,0,0
1,19,4,-5,-6,MCO,PIT,834,0,0,0,0,0
1,19,4,-8,-4,MCO,PIT,834,0,0,0,0,0
1,19,4,-6,-1,MCO,PIT,834,0,0,0,0,0
1,19,4,2,0,MCO,PIT,834,0,0,0,0,0
1,19,4,-11,-4,MIA,PIT,1013,0,0,0,0,0
1,19,4,-3,-9,ORD,PIT,412,0,0,0,0,0
1,19,4,-18,-2,ORD,PIT,412,0,0,0,0,0
1,19,4,-24,-10,ORD,PIT,412,0,0,0,0,0
1,19,4,-15,-2,ORD,PIT,412,0,0,0,0,0
1,19,4,-12,-7,PBI,PIT,952,0,0,0,0,0
1,19,4,18,0,PHL,PIT,267,0,0,18,0,0
1,19,4,-21,-12,PHL,PIT,267,0,0,0,0,0
1,19,4,-4,-6,PHL,PIT,267,0,0,0,0,0
1,19,4,-11,-4,PHL,PIT,267,0,0,0,0,0
1,19,4,-8,-3,PHL,PIT,267,0,0,0,0,0
1,19,4,-13,3,PHL,PIT,267,0,0,0,0,0
1,19,4,-4,-1,PHL,PIT,267,0,0,0,0,0
1,19,4,5,-1,PHL,PIT,267,0,0,0,0,0
1,19,4,94,109,PHL,PIT,267,0,0,0,0,94
1,19,4,14,15,PHL,PIT,267,0,0,0,0,0
1,19,4,17,35,PHX,PIT,1813,13,0,0,0,4
1,19,4,-24,-9,PHX,PIT,1813,0,0,0,0,0
1,19,4,-19,1,PHX,PIT,1813,0,0,0,0,0
1,19,4,-19,-7,PIT,BDL,406,0,0,0,0,0
1,19,4,-21,-7,PIT,BOS,496,0,0,0,0,0
1,19,4,-8,-6,PIT,BOS,496,0,0,0,0,0
1,19,4,-17,-4,PIT,BOS,496,0,0,0,0,0
1,19,4,-13,-3,PIT,BOS,496,0,0,0,0,0
1,19,4,-10,-7,PIT,CLT,366,0,0,0,0,0
1,19,4,-2,-5,PIT,CLT,366,0,0,0,0,0
1,19,4,-3,1,PIT,CLT,366,0,0,0,0,0
1,19,4,6,2,PIT,CLT,366,0,0,0,0,0
1,19,4,-7,-2,PIT,CLT,366,0,0,0,0,0
1,19,4,-1,-4,PIT,CLT,366,0,0,0,0,0
1,19,4,-11,-3,PIT,DCA,205,0,0,0,0,0
1,19,4,-18,-5,PIT,DCA,205,0,0,0,0,0
1,19,4,3,-6,PIT,DCA,205,0,0,0,0,0
1,19,4,10,-2,PIT,DEN,1290,0,0,0,0,0
1,19,4,28,-1,PIT,DEN,1290,0,0,28,0,0
1,19,4,-11,-3,PIT,FLL,994,0,0,0,0,0
1,19,4,-6,0,PIT,FLL,994,0,0,0,0,0
1,19,4,8,-2,PIT,LAS,1910,0,0,0,0,0
1,19,4,6,-7,PIT,LAS,1910,0,0,0,0,0
1,19,4,22,-4,PIT,LAS,1910,0,0,22,0,0
1,19,4,8,-1,PIT,LAX,2136,0,0,0,0,0
1,19,4,17,3,PIT,LAX,2136,0,0,17,0,0
1,19,4,-3,-7,PIT,LGA,335,0,0,0,0,0
1,19,4,44,-5,PIT,LGA,335,0,0,44,0,0
